  ,  , Corrida: ,3 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,0.0, ºC     , Disip: ,0.0, ºC     ,  ,18:40:49,  E: ,HEATINGconPWM=255,   TomaNro= 1,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1190 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.33, ºC     , Disip: ,23.69, ºC     ,  ,19:0:36,  E: ,BALANCEconPWM=68,   TomaNro= 835,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1191 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.33, ºC     , Disip: ,23.69, ºC     ,  ,19:0:37,  E: ,BALANCEconPWM=68,   TomaNro= 836,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1192 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.33, ºC     , Disip: ,23.69, ºC     ,  ,19:0:38,  E: ,BALANCEconPWM=70,   TomaNro= 837,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1193 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.33, ºC     , Disip: ,23.69, ºC     ,  ,19:0:39,  E: ,BALANCEconPWM=72,   TomaNro= 838,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1194 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.33, ºC     , Disip: ,23.69, ºC     ,  ,19:0:40,  E: ,COOLINGconPWM=73,   TomaNro= 839,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1195 seg ,  ,  , Peltier: ,31.81, ºC     , teInsta: ,31.33, ºC     , Disip: ,23.69, ºC     ,  ,19:0:41,  E: ,COOLINGconPWM=75,   TomaNro= 840,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1200 seg ,  ,  , Peltier: ,31.75, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:46,  E: ,COOLINGconPWM=78,   TomaNro= 841,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1201 seg ,  ,  , Peltier: ,31.69, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:47,  E: ,COOLINGconPWM=75,   TomaNro= 842,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1202 seg ,  ,  , Peltier: ,31.62, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:48,  E: ,COOLINGconPWM=73,   TomaNro= 843,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1202 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:48,  E: ,BALANCEconPWM=71,   TomaNro= 844,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1203 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:49,  E: ,BALANCEconPWM=70,   TomaNro= 845,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1204 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:50,  E: ,BALANCEconPWM=69,   TomaNro= 846,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1205 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:51,  E: ,BALANCEconPWM=68,   TomaNro= 847,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1206 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:52,  E: ,BALANCEconPWM=68,   TomaNro= 848,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1207 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:53,  E: ,BALANCEconPWM=68,   TomaNro= 849,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1208 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:54,  E: ,BALANCEconPWM=68,   TomaNro= 850,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1208 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:55,  E: ,BALANCEconPWM=69,   TomaNro= 851,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1210 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:56,  E: ,BALANCEconPWM=70,   TomaNro= 852,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1211 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:57,  E: ,BALANCEconPWM=71,   TomaNro= 853,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1212 seg ,  ,  , Peltier: ,30.94, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:0:59,  E: ,HEATINGconPWM=73,   TomaNro= 854,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1216 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:2,  E: ,HEATINGconPWM=75,   TomaNro= 855,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1218 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:4,  E: ,HEATINGconPWM=73,   TomaNro= 856,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1219 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:5,  E: ,BALANCEconPWM=71,   TomaNro= 857,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1220 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:6,  E: ,BALANCEconPWM=70,   TomaNro= 858,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1220 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:6,  E: ,BALANCEconPWM=69,   TomaNro= 859,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1221 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:7,  E: ,BALANCEconPWM=68,   TomaNro= 860,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1222 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:8,  E: ,BALANCEconPWM=68,   TomaNro= 861,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1224 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:10,  E: ,BALANCEconPWM=68,   TomaNro= 862,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1225 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:11,  E: ,BALANCEconPWM=69,   TomaNro= 863,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1229 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:15,  E: ,BALANCEconPWM=70,   TomaNro= 864,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1232 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:18,  E: ,BALANCEconPWM=69,   TomaNro= 865,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1234 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:20,  E: ,BALANCEconPWM=68,   TomaNro= 866,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1235 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:21,  E: ,BALANCEconPWM=68,   TomaNro= 867,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1237 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:23,  E: ,BALANCEconPWM=68,   TomaNro= 868,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1238 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:24,  E: ,BALANCEconPWM=68,   TomaNro= 869,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1240 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:26,  E: ,BALANCEconPWM=69,   TomaNro= 870,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1241 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:27,  E: ,BALANCEconPWM=70,   TomaNro= 871,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1243 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:29,  E: ,BALANCEconPWM=71,   TomaNro= 872,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1245 seg ,  ,  , Peltier: ,30.94, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:31,  E: ,HEATINGconPWM=73,   TomaNro= 873,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1248 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:34,  E: ,HEATINGconPWM=75,   TomaNro= 874,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1249 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:35,  E: ,HEATINGconPWM=73,   TomaNro= 875,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1251 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:37,  E: ,BALANCEconPWM=71,   TomaNro= 876,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1252 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:38,  E: ,BALANCEconPWM=70,   TomaNro= 877,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1253 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:39,  E: ,BALANCEconPWM=69,   TomaNro= 878,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1253 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,31.34, ºC     , Disip: ,23.69, ºC     ,  ,19:1:39,  E: ,BALANCEconPWM=68,   TomaNro= 879,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1256 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:42,  E: ,BALANCEconPWM=68,   TomaNro= 880,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1259 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:45,  E: ,BALANCEconPWM=68,   TomaNro= 881,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1261 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:47,  E: ,BALANCEconPWM=68,   TomaNro= 882,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1264 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:50,  E: ,BALANCEconPWM=68,   TomaNro= 883,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1265 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:51,  E: ,BALANCEconPWM=69,   TomaNro= 884,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1267 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:53,  E: ,BALANCEconPWM=70,   TomaNro= 885,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1268 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:55,  E: ,BALANCEconPWM=71,   TomaNro= 886,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1270 seg ,  ,  , Peltier: ,30.94, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:56,  E: ,HEATINGconPWM=73,   TomaNro= 887,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1273 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:1:59,  E: ,HEATINGconPWM=75,   TomaNro= 888,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1275 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:1,  E: ,HEATINGconPWM=73,   TomaNro= 889,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1275 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:2,  E: ,BALANCEconPWM=71,   TomaNro= 890,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1276 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:2,  E: ,BALANCEconPWM=70,   TomaNro= 891,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1277 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:3,  E: ,BALANCEconPWM=69,   TomaNro= 892,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1278 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:4,  E: ,BALANCEconPWM=68,   TomaNro= 893,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1279 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:5,  E: ,BALANCEconPWM=68,   TomaNro= 894,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1280 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:6,  E: ,BALANCEconPWM=68,   TomaNro= 895,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1281 seg ,  ,  , Peltier: ,31.56, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:8,  E: ,BALANCEconPWM=69,   TomaNro= 896,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1286 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:12,  E: ,BALANCEconPWM=70,   TomaNro= 897,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1288 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:15,  E: ,BALANCEconPWM=69,   TomaNro= 898,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1291 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:17,  E: ,BALANCEconPWM=68,   TomaNro= 899,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1292 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:18,  E: ,BALANCEconPWM=68,   TomaNro= 900,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1293 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:19,  E: ,BALANCEconPWM=68,   TomaNro= 901,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1295 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:21,  E: ,BALANCEconPWM=68,   TomaNro= 902,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1297 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:23,  E: ,BALANCEconPWM=69,   TomaNro= 903,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1298 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:24,  E: ,BALANCEconPWM=70,   TomaNro= 904,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1299 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:25,  E: ,BALANCEconPWM=71,   TomaNro= 905,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1301 seg ,  ,  , Peltier: ,30.94, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:27,  E: ,HEATINGconPWM=73,   TomaNro= 906,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1304 seg ,  ,  , Peltier: ,31.0, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:30,  E: ,HEATINGconPWM=76,   TomaNro= 907,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1304 seg ,  ,  , Peltier: ,31.06, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:30,  E: ,HEATINGconPWM=73,   TomaNro= 908,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1305 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:31,  E: ,BALANCEconPWM=71,   TomaNro= 909,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1306 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:32,  E: ,BALANCEconPWM=70,   TomaNro= 910,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1307 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:33,  E: ,BALANCEconPWM=69,   TomaNro= 911,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1308 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:34,  E: ,BALANCEconPWM=68,   TomaNro= 912,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1309 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:35,  E: ,BALANCEconPWM=68,   TomaNro= 913,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1310 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:36,  E: ,BALANCEconPWM=68,   TomaNro= 914,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1310 seg ,  ,  , Peltier: ,31.5, ºC     , teInsta: ,31.35, ºC     , Disip: ,23.69, ºC     ,  ,19:2:37,  E: ,BALANCEconPWM=68,   TomaNro= 915,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1316 seg ,  ,  , Peltier: ,31.44, ºC     , teInsta: ,31.36, ºC     , Disip: ,23.69, ºC     ,  ,19:2:42,  E: ,BALANCEconPWM=68,   TomaNro= 916,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1318 seg ,  ,  , Peltier: ,31.37, ºC     , teInsta: ,31.36, ºC     , Disip: ,23.69, ºC     ,  ,19:2:44,  E: ,BALANCEconPWM=68,   TomaNro= 917,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1320 seg ,  ,  , Peltier: ,31.31, ºC     , teInsta: ,31.36, ºC     , Disip: ,23.69, ºC     ,  ,19:2:46,  E: ,BALANCEconPWM=68,   TomaNro= 918,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1322 seg ,  ,  , Peltier: ,31.25, ºC     , teInsta: ,31.36, ºC     , Disip: ,23.69, ºC     ,  ,19:2:48,  E: ,BALANCEconPWM=68,   TomaNro= 919,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1323 seg ,  ,  , Peltier: ,31.19, ºC     , teInsta: ,31.36, ºC     , Disip: ,23.69, ºC     ,  ,19:2:49,  E: ,BALANCEconPWM=68,   TomaNro= 920,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
  ,  , Corrida: ,1325 seg ,  ,  , Peltier: ,31.12, ºC     , teInsta: ,31.36, ºC     , Disip: ,23.69, ºC     ,  ,19:2:51,  E: ,BALANCEconPWM=69,   TomaNro= 921,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,freeMemory ,230.0,,
