  ,  , Corrida: ,7 seg ,  ,  , Peltier: ,20.58, ºC     , teInsta: ,0.0, ºC     , Disip: ,0.0, ºC     ,  ,23:32:31,  E: ,HEATINGconPWM=255,   TomaNro= 1,   Modo ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84341 seg ,  ,  , Peltier: ,20.19, ºC     , teInsta: ,20.3, ºC     , Disip: ,21.81, ºC     ,  ,0:6:43,  E: ,BALANCEconPWM=68,   TomaNro= 229,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84335 seg ,  ,  , Peltier: ,20.24, ºC     , teInsta: ,20.3, ºC     , Disip: ,21.81, ºC     ,  ,0:6:49,  E: ,BALANCEconPWM=68,   TomaNro= 230,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84330 seg ,  ,  , Peltier: ,20.25, ºC     , teInsta: ,20.29, ºC     , Disip: ,21.81, ºC     ,  ,0:6:54,  E: ,BALANCEconPWM=68,   TomaNro= 231,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84325 seg ,  ,  , Peltier: ,20.31, ºC     , teInsta: ,20.29, ºC     , Disip: ,21.81, ºC     ,  ,0:6:59,  E: ,BALANCEconPWM=68,   TomaNro= 232,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84314 seg ,  ,  , Peltier: ,20.37, ºC     , teInsta: ,20.29, ºC     , Disip: ,21.81, ºC     ,  ,0:7:10,  E: ,BALANCEconPWM=68,   TomaNro= 233,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84309 seg ,  ,  , Peltier: ,20.38, ºC     , teInsta: ,20.29, ºC     , Disip: ,21.81, ºC     ,  ,0:7:15,  E: ,BALANCEconPWM=68,   TomaNro= 234,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84303 seg ,  ,  , Peltier: ,20.43, ºC     , teInsta: ,20.29, ºC     , Disip: ,21.81, ºC     ,  ,0:7:21,  E: ,BALANCEconPWM=68,   TomaNro= 235,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84298 seg ,  ,  , Peltier: ,20.44, ºC     , teInsta: ,20.29, ºC     , Disip: ,21.81, ºC     ,  ,0:7:26,  E: ,BALANCEconPWM=68,   TomaNro= 236,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84293 seg ,  ,  , Peltier: ,20.47, ºC     , teInsta: ,20.28, ºC     , Disip: ,21.81, ºC     ,  ,0:7:31,  E: ,BALANCEconPWM=69,   TomaNro= 237,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84287 seg ,  ,  , Peltier: ,20.5, ºC     , teInsta: ,20.28, ºC     , Disip: ,21.81, ºC     ,  ,0:7:37,  E: ,BALANCEconPWM=69,   TomaNro= 238,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84277 seg ,  ,  , Peltier: ,20.54, ºC     , teInsta: ,20.27, ºC     , Disip: ,21.81, ºC     ,  ,0:7:47,  E: ,BALANCEconPWM=70,   TomaNro= 239,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84271 seg ,  ,  , Peltier: ,20.56, ºC     , teInsta: ,20.27, ºC     , Disip: ,21.81, ºC     ,  ,0:7:53,  E: ,BALANCEconPWM=71,   TomaNro= 240,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84261 seg ,  ,  , Peltier: ,20.59, ºC     , teInsta: ,20.26, ºC     , Disip: ,21.81, ºC     ,  ,0:8:3,  E: ,BALANCEconPWM=72,   TomaNro= 241,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84255 seg ,  ,  , Peltier: ,20.62, ºC     , teInsta: ,20.26, ºC     , Disip: ,21.81, ºC     ,  ,0:8:9,  E: ,BALANCEconPWM=72,   TomaNro= 242,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84250 seg ,  ,  , Peltier: ,20.62, ºC     , teInsta: ,20.26, ºC     , Disip: ,21.81, ºC     ,  ,0:8:14,  E: ,COOLINGconPWM=74,   TomaNro= 243,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84245 seg ,  ,  , Peltier: ,20.47, ºC     , teInsta: ,20.26, ºC     , Disip: ,21.81, ºC     ,  ,0:8:19,  E: ,COOLINGconPWM=73,   TomaNro= 244,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84240 seg ,  ,  , Peltier: ,20.25, ºC     , teInsta: ,20.26, ºC     , Disip: ,21.81, ºC     ,  ,0:8:24,  E: ,BALANCEconPWM=70,   TomaNro= 245,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84234 seg ,  ,  , Peltier: ,20.16, ºC     , teInsta: ,20.26, ºC     , Disip: ,21.81, ºC     ,  ,0:8:30,  E: ,BALANCEconPWM=68,   TomaNro= 246,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84224 seg ,  ,  , Peltier: ,20.19, ºC     , teInsta: ,20.24, ºC     , Disip: ,21.81, ºC     ,  ,0:8:40,  E: ,BALANCEconPWM=68,   TomaNro= 247,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84218 seg ,  ,  , Peltier: ,20.21, ºC     , teInsta: ,20.24, ºC     , Disip: ,21.81, ºC     ,  ,0:8:46,  E: ,BALANCEconPWM=68,   TomaNro= 248,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84213 seg ,  ,  , Peltier: ,20.25, ºC     , teInsta: ,20.24, ºC     , Disip: ,21.81, ºC     ,  ,0:8:51,  E: ,BALANCEconPWM=68,   TomaNro= 249,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84208 seg ,  ,  , Peltier: ,20.29, ºC     , teInsta: ,20.24, ºC     , Disip: ,21.81, ºC     ,  ,0:8:56,  E: ,BALANCEconPWM=68,   TomaNro= 250,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84202 seg ,  ,  , Peltier: ,20.31, ºC     , teInsta: ,20.24, ºC     , Disip: ,21.81, ºC     ,  ,0:9:2,  E: ,BALANCEconPWM=68,   TomaNro= 251,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84197 seg ,  ,  , Peltier: ,20.36, ºC     , teInsta: ,20.23, ºC     , Disip: ,21.81, ºC     ,  ,0:9:7,  E: ,BALANCEconPWM=68,   TomaNro= 252,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84192 seg ,  ,  , Peltier: ,20.37, ºC     , teInsta: ,20.23, ºC     , Disip: ,21.81, ºC     ,  ,0:9:12,  E: ,BALANCEconPWM=68,   TomaNro= 253,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84186 seg ,  ,  , Peltier: ,20.4, ºC     , teInsta: ,20.23, ºC     , Disip: ,21.81, ºC     ,  ,0:9:18,  E: ,BALANCEconPWM=68,   TomaNro= 254,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84181 seg ,  ,  , Peltier: ,20.44, ºC     , teInsta: ,20.23, ºC     , Disip: ,21.81, ºC     ,  ,0:9:23,  E: ,BALANCEconPWM=69,   TomaNro= 255,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84176 seg ,  ,  , Peltier: ,20.45, ºC     , teInsta: ,20.23, ºC     , Disip: ,21.81, ºC     ,  ,0:9:28,  E: ,BALANCEconPWM=70,   TomaNro= 256,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84170 seg ,  ,  , Peltier: ,20.48, ºC     , teInsta: ,20.23, ºC     , Disip: ,21.81, ºC     ,  ,0:9:34,  E: ,BALANCEconPWM=70,   TomaNro= 257,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84165 seg ,  ,  , Peltier: ,20.5, ºC     , teInsta: ,20.23, ºC     , Disip: ,21.81, ºC     ,  ,0:9:39,  E: ,BALANCEconPWM=71,   TomaNro= 258,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84154 seg ,  ,  , Peltier: ,20.55, ºC     , teInsta: ,20.21, ºC     , Disip: ,21.81, ºC     ,  ,0:9:50,  E: ,BALANCEconPWM=71,   TomaNro= 259,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84149 seg ,  ,  , Peltier: ,20.54, ºC     , teInsta: ,20.21, ºC     , Disip: ,21.81, ºC     ,  ,0:9:55,  E: ,COOLINGconPWM=73,   TomaNro= 260,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84144 seg ,  ,  , Peltier: ,20.42, ºC     , teInsta: ,20.21, ºC     , Disip: ,21.81, ºC     ,  ,0:10:0,  E: ,COOLINGconPWM=73,   TomaNro= 261,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84138 seg ,  ,  , Peltier: ,20.2, ºC     , teInsta: ,20.21, ºC     , Disip: ,21.81, ºC     ,  ,0:10:6,  E: ,BALANCEconPWM=70,   TomaNro= 262,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84133 seg ,  ,  , Peltier: ,20.12, ºC     , teInsta: ,20.21, ºC     , Disip: ,21.81, ºC     ,  ,0:10:11,  E: ,BALANCEconPWM=68,   TomaNro= 263,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84117 seg ,  ,  , Peltier: ,20.19, ºC     , teInsta: ,20.2, ºC     , Disip: ,21.81, ºC     ,  ,0:10:27,  E: ,BALANCEconPWM=68,   TomaNro= 264,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84112 seg ,  ,  , Peltier: ,20.22, ºC     , teInsta: ,20.2, ºC     , Disip: ,21.81, ºC     ,  ,0:10:32,  E: ,BALANCEconPWM=68,   TomaNro= 265,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84107 seg ,  ,  , Peltier: ,20.25, ºC     , teInsta: ,20.2, ºC     , Disip: ,21.81, ºC     ,  ,0:10:37,  E: ,BALANCEconPWM=68,   TomaNro= 266,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84101 seg ,  ,  , Peltier: ,20.29, ºC     , teInsta: ,20.18, ºC     , Disip: ,21.81, ºC     ,  ,0:10:43,  E: ,BALANCEconPWM=68,   TomaNro= 267,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84096 seg ,  ,  , Peltier: ,20.31, ºC     , teInsta: ,20.18, ºC     , Disip: ,21.81, ºC     ,  ,0:10:48,  E: ,BALANCEconPWM=68,   TomaNro= 268,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84091 seg ,  ,  , Peltier: ,20.35, ºC     , teInsta: ,20.18, ºC     , Disip: ,21.81, ºC     ,  ,0:10:54,  E: ,BALANCEconPWM=68,   TomaNro= 269,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84085 seg ,  ,  , Peltier: ,20.37, ºC     , teInsta: ,20.18, ºC     , Disip: ,21.81, ºC     ,  ,0:10:59,  E: ,BALANCEconPWM=69,   TomaNro= 270,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84080 seg ,  ,  , Peltier: ,20.39, ºC     , teInsta: ,20.18, ºC     , Disip: ,21.81, ºC     ,  ,0:11:4,  E: ,BALANCEconPWM=69,   TomaNro= 271,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84075 seg ,  ,  , Peltier: ,20.44, ºC     , teInsta: ,20.18, ºC     , Disip: ,21.81, ºC     ,  ,0:11:10,  E: ,BALANCEconPWM=70,   TomaNro= 272,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84069 seg ,  ,  , Peltier: ,20.45, ºC     , teInsta: ,20.18, ºC     , Disip: ,21.81, ºC     ,  ,0:11:15,  E: ,BALANCEconPWM=71,   TomaNro= 273,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84064 seg ,  ,  , Peltier: ,20.49, ºC     , teInsta: ,20.17, ºC     , Disip: ,21.81, ºC     ,  ,0:11:20,  E: ,BALANCEconPWM=71,   TomaNro= 274,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84058 seg ,  ,  , Peltier: ,20.5, ºC     , teInsta: ,20.17, ºC     , Disip: ,21.81, ºC     ,  ,0:11:26,  E: ,BALANCEconPWM=72,   TomaNro= 275,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84048 seg ,  ,  , Peltier: ,20.55, ºC     , teInsta: ,20.17, ºC     , Disip: ,21.81, ºC     ,  ,0:11:36,  E: ,BALANCEconPWM=73,   TomaNro= 276,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84043 seg ,  ,  , Peltier: ,20.54, ºC     , teInsta: ,20.16, ºC     , Disip: ,21.81, ºC     ,  ,0:11:41,  E: ,COOLINGconPWM=75,   TomaNro= 277,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84037 seg ,  ,  , Peltier: ,20.41, ºC     , teInsta: ,20.16, ºC     , Disip: ,21.81, ºC     ,  ,0:11:47,  E: ,COOLINGconPWM=74,   TomaNro= 278,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84032 seg ,  ,  , Peltier: ,20.18, ºC     , teInsta: ,20.15, ºC     , Disip: ,21.81, ºC     ,  ,0:11:52,  E: ,BALANCEconPWM=71,   TomaNro= 279,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84027 seg ,  ,  , Peltier: ,20.1, ºC     , teInsta: ,20.15, ºC     , Disip: ,21.81, ºC     ,  ,0:11:57,  E: ,BALANCEconPWM=68,   TomaNro= 280,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84021 seg ,  ,  , Peltier: ,20.09, ºC     , teInsta: ,20.15, ºC     , Disip: ,21.81, ºC     ,  ,0:12:3,  E: ,BALANCEconPWM=68,   TomaNro= 281,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84016 seg ,  ,  , Peltier: ,20.12, ºC     , teInsta: ,20.15, ºC     , Disip: ,21.81, ºC     ,  ,0:12:8,  E: ,BALANCEconPWM=68,   TomaNro= 282,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84011 seg ,  ,  , Peltier: ,20.16, ºC     , teInsta: ,20.15, ºC     , Disip: ,21.81, ºC     ,  ,0:12:13,  E: ,BALANCEconPWM=68,   TomaNro= 283,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84005 seg ,  ,  , Peltier: ,20.19, ºC     , teInsta: ,20.15, ºC     , Disip: ,21.81, ºC     ,  ,0:12:19,  E: ,BALANCEconPWM=68,   TomaNro= 284,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-84000 seg ,  ,  , Peltier: ,20.24, ºC     , teInsta: ,20.15, ºC     , Disip: ,21.81, ºC     ,  ,0:12:24,  E: ,BALANCEconPWM=68,   TomaNro= 285,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83995 seg ,  ,  , Peltier: ,20.28, ºC     , teInsta: ,20.14, ºC     , Disip: ,21.81, ºC     ,  ,0:12:29,  E: ,BALANCEconPWM=68,   TomaNro= 286,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83989 seg ,  ,  , Peltier: ,20.31, ºC     , teInsta: ,20.14, ºC     , Disip: ,21.81, ºC     ,  ,0:12:35,  E: ,BALANCEconPWM=68,   TomaNro= 287,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83984 seg ,  ,  , Peltier: ,20.33, ºC     , teInsta: ,20.13, ºC     , Disip: ,21.81, ºC     ,  ,0:12:40,  E: ,BALANCEconPWM=69,   TomaNro= 288,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83979 seg ,  ,  , Peltier: ,20.37, ºC     , teInsta: ,20.13, ºC     , Disip: ,21.81, ºC     ,  ,0:12:46,  E: ,BALANCEconPWM=69,   TomaNro= 289,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83973 seg ,  ,  , Peltier: ,20.38, ºC     , teInsta: ,20.13, ºC     , Disip: ,21.81, ºC     ,  ,0:12:51,  E: ,BALANCEconPWM=70,   TomaNro= 290,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83968 seg ,  ,  , Peltier: ,20.43, ºC     , teInsta: ,20.13, ºC     , Disip: ,21.81, ºC     ,  ,0:12:56,  E: ,BALANCEconPWM=71,   TomaNro= 291,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83963 seg ,  ,  , Peltier: ,20.44, ºC     , teInsta: ,20.12, ºC     , Disip: ,21.81, ºC     ,  ,0:13:2,  E: ,BALANCEconPWM=72,   TomaNro= 292,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83957 seg ,  ,  , Peltier: ,20.46, ºC     , teInsta: ,20.12, ºC     , Disip: ,21.81, ºC     ,  ,0:13:7,  E: ,BALANCEconPWM=72,   TomaNro= 293,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83952 seg ,  ,  , Peltier: ,20.5, ºC     , teInsta: ,20.12, ºC     , Disip: ,21.81, ºC     ,  ,0:13:12,  E: ,BALANCEconPWM=73,   TomaNro= 294,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83947 seg ,  ,  , Peltier: ,20.48, ºC     , teInsta: ,20.12, ºC     , Disip: ,21.81, ºC     ,  ,0:13:17,  E: ,COOLINGconPWM=74,   TomaNro= 295,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83941 seg ,  ,  , Peltier: ,20.36, ºC     , teInsta: ,20.12, ºC     , Disip: ,21.81, ºC     ,  ,0:13:23,  E: ,COOLINGconPWM=74,   TomaNro= 296,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83936 seg ,  ,  , Peltier: ,20.15, ºC     , teInsta: ,20.12, ºC     , Disip: ,21.81, ºC     ,  ,0:13:28,  E: ,BALANCEconPWM=70,   TomaNro= 297,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83931 seg ,  ,  , Peltier: ,20.06, ºC     , teInsta: ,20.12, ºC     , Disip: ,21.81, ºC     ,  ,0:13:33,  E: ,BALANCEconPWM=68,   TomaNro= 298,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83920 seg ,  ,  , Peltier: ,20.07, ºC     , teInsta: ,20.1, ºC     , Disip: ,21.81, ºC     ,  ,0:13:44,  E: ,BALANCEconPWM=68,   TomaNro= 299,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83915 seg ,  ,  , Peltier: ,20.12, ºC     , teInsta: ,20.1, ºC     , Disip: ,21.81, ºC     ,  ,0:13:49,  E: ,BALANCEconPWM=68,   TomaNro= 300,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83909 seg ,  ,  , Peltier: ,20.15, ºC     , teInsta: ,20.1, ºC     , Disip: ,21.81, ºC     ,  ,0:13:55,  E: ,BALANCEconPWM=68,   TomaNro= 301,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83904 seg ,  ,  , Peltier: ,20.19, ºC     , teInsta: ,20.1, ºC     , Disip: ,21.81, ºC     ,  ,0:14:0,  E: ,BALANCEconPWM=68,   TomaNro= 302,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83899 seg ,  ,  , Peltier: ,20.24, ºC     , teInsta: ,20.1, ºC     , Disip: ,21.81, ºC     ,  ,0:14:5,  E: ,BALANCEconPWM=68,   TomaNro= 303,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83893 seg ,  ,  , Peltier: ,20.26, ºC     , teInsta: ,20.09, ºC     , Disip: ,21.81, ºC     ,  ,0:14:11,  E: ,BALANCEconPWM=68,   TomaNro= 304,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83888 seg ,  ,  , Peltier: ,20.31, ºC     , teInsta: ,20.09, ºC     , Disip: ,21.81, ºC     ,  ,0:14:16,  E: ,BALANCEconPWM=69,   TomaNro= 305,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83883 seg ,  ,  , Peltier: ,20.32, ºC     , teInsta: ,20.09, ºC     , Disip: ,21.81, ºC     ,  ,0:14:21,  E: ,BALANCEconPWM=70,   TomaNro= 306,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83877 seg ,  ,  , Peltier: ,20.37, ºC     , teInsta: ,20.09, ºC     , Disip: ,21.81, ºC     ,  ,0:14:27,  E: ,BALANCEconPWM=70,   TomaNro= 307,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83867 seg ,  ,  , Peltier: ,20.42, ºC     , teInsta: ,20.09, ºC     , Disip: ,21.81, ºC     ,  ,0:14:37,  E: ,BALANCEconPWM=71,   TomaNro= 308,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83861 seg ,  ,  , Peltier: ,20.43, ºC     , teInsta: ,20.07, ºC     , Disip: ,21.81, ºC     ,  ,0:14:43,  E: ,COOLINGconPWM=73,   TomaNro= 309,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83856 seg ,  ,  , Peltier: ,20.29, ºC     , teInsta: ,20.07, ºC     , Disip: ,21.81, ºC     ,  ,0:14:48,  E: ,COOLINGconPWM=73,   TomaNro= 310,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83851 seg ,  ,  , Peltier: ,20.1, ºC     , teInsta: ,20.07, ºC     , Disip: ,21.81, ºC     ,  ,0:14:53,  E: ,BALANCEconPWM=70,   TomaNro= 311,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83845 seg ,  ,  , Peltier: ,20.0, ºC     , teInsta: ,20.07, ºC     , Disip: ,21.81, ºC     ,  ,0:14:59,  E: ,BALANCEconPWM=68,   TomaNro= 312,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83835 seg ,  ,  , Peltier: ,20.04, ºC     , teInsta: ,20.07, ºC     , Disip: ,21.81, ºC     ,  ,0:15:9,  E: ,BALANCEconPWM=68,   TomaNro= 313,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83830 seg ,  ,  , Peltier: ,20.08, ºC     , teInsta: ,20.07, ºC     , Disip: ,21.81, ºC     ,  ,0:15:14,  E: ,BALANCEconPWM=68,   TomaNro= 314,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83824 seg ,  ,  , Peltier: ,20.12, ºC     , teInsta: ,20.06, ºC     , Disip: ,21.81, ºC     ,  ,0:15:20,  E: ,BALANCEconPWM=68,   TomaNro= 315,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83819 seg ,  ,  , Peltier: ,20.17, ºC     , teInsta: ,20.06, ºC     , Disip: ,21.81, ºC     ,  ,0:15:25,  E: ,BALANCEconPWM=68,   TomaNro= 316,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83814 seg ,  ,  , Peltier: ,20.2, ºC     , teInsta: ,20.06, ºC     , Disip: ,21.81, ºC     ,  ,0:15:31,  E: ,BALANCEconPWM=68,   TomaNro= 317,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83808 seg ,  ,  , Peltier: ,20.24, ºC     , teInsta: ,20.06, ºC     , Disip: ,21.81, ºC     ,  ,0:15:36,  E: ,BALANCEconPWM=68,   TomaNro= 318,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83803 seg ,  ,  , Peltier: ,20.27, ºC     , teInsta: ,20.05, ºC     , Disip: ,21.81, ºC     ,  ,0:15:41,  E: ,BALANCEconPWM=69,   TomaNro= 319,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,-83797 seg ,  ,  , Peltier: ,20.31, ºC     , teInsta: ,20.05, ºC     , Disip: ,21.81, ºC     ,  ,0:15:47,  E: ,BALANCEconPWM=70,   TomaNro= 320,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
