  ,  , Corrida: ,8 seg ,  ,  , Peltier: ,19.44, ºC     , teInsta: ,0.0, ºC     , Disip: ,0.0, ºC     ,  ,16:9:43,  E: ,HEATINGconPWM=255,   TomaNro= 1,   Modo ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,532 seg ,  ,  , Peltier: ,29.54, ºC     , teInsta: ,29.56, ºC     , Disip: ,21.5, ºC     ,  ,16:18:26,  E: ,BALANCEconPWM=165,   TomaNro= 95,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,537 seg ,  ,  , Peltier: ,29.58, ºC     , teInsta: ,29.57, ºC     , Disip: ,21.5, ºC     ,  ,16:18:31,  E: ,BALANCEconPWM=165,   TomaNro= 96,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,543 seg ,  ,  , Peltier: ,29.44, ºC     , teInsta: ,29.57, ºC     , Disip: ,21.5, ºC     ,  ,16:18:37,  E: ,BALANCEconPWM=165,   TomaNro= 97,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,548 seg ,  ,  , Peltier: ,29.21, ºC     , teInsta: ,29.57, ºC     , Disip: ,21.5, ºC     ,  ,16:18:42,  E: ,BALANCEconPWM=165,   TomaNro= 98,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,553 seg ,  ,  , Peltier: ,28.99, ºC     , teInsta: ,29.57, ºC     , Disip: ,21.5, ºC     ,  ,16:18:47,  E: ,HEATINGconPWM=165,   TomaNro= 99,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,559 seg ,  ,  , Peltier: ,29.05, ºC     , teInsta: ,29.57, ºC     , Disip: ,21.5, ºC     ,  ,16:18:53,  E: ,HEATINGconPWM=165,   TomaNro= 100,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,564 seg ,  ,  , Peltier: ,29.29, ºC     , teInsta: ,29.58, ºC     , Disip: ,21.5, ºC     ,  ,16:18:58,  E: ,HEATINGconPWM=165,   TomaNro= 101,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,569 seg ,  ,  , Peltier: ,29.59, ºC     , teInsta: ,29.58, ºC     , Disip: ,21.5, ºC     ,  ,16:19:3,  E: ,BALANCEconPWM=165,   TomaNro= 102,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,574 seg ,  ,  , Peltier: ,29.65, ºC     , teInsta: ,29.58, ºC     , Disip: ,21.5, ºC     ,  ,16:19:9,  E: ,BALANCEconPWM=165,   TomaNro= 103,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,580 seg ,  ,  , Peltier: ,29.47, ºC     , teInsta: ,29.58, ºC     , Disip: ,21.5, ºC     ,  ,16:19:14,  E: ,BALANCEconPWM=165,   TomaNro= 104,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,585 seg ,  ,  , Peltier: ,29.27, ºC     , teInsta: ,29.59, ºC     , Disip: ,21.5, ºC     ,  ,16:19:19,  E: ,BALANCEconPWM=165,   TomaNro= 105,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,591 seg ,  ,  , Peltier: ,29.02, ºC     , teInsta: ,29.59, ºC     , Disip: ,21.5, ºC     ,  ,16:19:25,  E: ,BALANCEconPWM=165,   TomaNro= 106,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,596 seg ,  ,  , Peltier: ,28.83, ºC     , teInsta: ,29.59, ºC     , Disip: ,21.5, ºC     ,  ,16:19:30,  E: ,HEATINGconPWM=165,   TomaNro= 107,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,601 seg ,  ,  , Peltier: ,28.87, ºC     , teInsta: ,29.59, ºC     , Disip: ,21.5, ºC     ,  ,16:19:35,  E: ,HEATINGconPWM=165,   TomaNro= 108,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,606 seg ,  ,  , Peltier: ,29.12, ºC     , teInsta: ,29.59, ºC     , Disip: ,21.5, ºC     ,  ,16:19:40,  E: ,HEATINGconPWM=165,   TomaNro= 109,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,612 seg ,  ,  , Peltier: ,29.45, ºC     , teInsta: ,29.59, ºC     , Disip: ,21.5, ºC     ,  ,16:19:46,  E: ,HEATINGconPWM=165,   TomaNro= 110,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,617 seg ,  ,  , Peltier: ,29.75, ºC     , teInsta: ,29.59, ºC     , Disip: ,21.5, ºC     ,  ,16:19:51,  E: ,BALANCEconPWM=165,   TomaNro= 111,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,622 seg ,  ,  , Peltier: ,29.81, ºC     , teInsta: ,29.6, ºC     , Disip: ,21.5, ºC     ,  ,16:19:56,  E: ,BALANCEconPWM=165,   TomaNro= 112,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,628 seg ,  ,  , Peltier: ,29.66, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:2,  E: ,BALANCEconPWM=165,   TomaNro= 113,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,633 seg ,  ,  , Peltier: ,29.44, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:7,  E: ,BALANCEconPWM=165,   TomaNro= 114,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,638 seg ,  ,  , Peltier: ,29.2, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:13,  E: ,BALANCEconPWM=165,   TomaNro= 115,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,644 seg ,  ,  , Peltier: ,28.97, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:18,  E: ,HEATINGconPWM=165,   TomaNro= 116,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,649 seg ,  ,  , Peltier: ,29.02, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:23,  E: ,HEATINGconPWM=165,   TomaNro= 117,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,654 seg ,  ,  , Peltier: ,29.26, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:28,  E: ,HEATINGconPWM=165,   TomaNro= 118,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,660 seg ,  ,  , Peltier: ,29.58, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:34,  E: ,HEATINGconPWM=165,   TomaNro= 119,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,665 seg ,  ,  , Peltier: ,29.88, ºC     , teInsta: ,29.61, ºC     , Disip: ,21.5, ºC     ,  ,16:20:39,  E: ,BALANCEconPWM=165,   TomaNro= 120,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,670 seg ,  ,  , Peltier: ,29.94, ºC     , teInsta: ,29.62, ºC     , Disip: ,21.5, ºC     ,  ,16:20:44,  E: ,BALANCEconPWM=165,   TomaNro= 121,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,676 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.62, ºC     , Disip: ,21.5, ºC     ,  ,16:20:50,  E: ,BALANCEconPWM=165,   TomaNro= 122,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,681 seg ,  ,  , Peltier: ,29.54, ºC     , teInsta: ,29.63, ºC     , Disip: ,21.5, ºC     ,  ,16:20:55,  E: ,BALANCEconPWM=165,   TomaNro= 123,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,686 seg ,  ,  , Peltier: ,29.32, ºC     , teInsta: ,29.63, ºC     , Disip: ,21.5, ºC     ,  ,16:21:0,  E: ,BALANCEconPWM=165,   TomaNro= 124,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,692 seg ,  ,  , Peltier: ,29.06, ºC     , teInsta: ,29.63, ºC     , Disip: ,21.5, ºC     ,  ,16:21:6,  E: ,BALANCEconPWM=165,   TomaNro= 125,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,697 seg ,  ,  , Peltier: ,28.85, ºC     , teInsta: ,29.63, ºC     , Disip: ,21.5, ºC     ,  ,16:21:11,  E: ,HEATINGconPWM=165,   TomaNro= 126,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,702 seg ,  ,  , Peltier: ,28.88, ºC     , teInsta: ,29.63, ºC     , Disip: ,21.5, ºC     ,  ,16:21:16,  E: ,HEATINGconPWM=165,   TomaNro= 127,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,708 seg ,  ,  , Peltier: ,29.13, ºC     , teInsta: ,29.63, ºC     , Disip: ,21.5, ºC     ,  ,16:21:22,  E: ,HEATINGconPWM=165,   TomaNro= 128,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,713 seg ,  ,  , Peltier: ,29.46, ºC     , teInsta: ,29.64, ºC     , Disip: ,21.5, ºC     ,  ,16:21:27,  E: ,HEATINGconPWM=165,   TomaNro= 129,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,718 seg ,  ,  , Peltier: ,29.77, ºC     , teInsta: ,29.64, ºC     , Disip: ,21.5, ºC     ,  ,16:21:32,  E: ,BALANCEconPWM=165,   TomaNro= 130,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,724 seg ,  ,  , Peltier: ,29.83, ºC     , teInsta: ,29.64, ºC     , Disip: ,21.5, ºC     ,  ,16:21:38,  E: ,BALANCEconPWM=165,   TomaNro= 131,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,729 seg ,  ,  , Peltier: ,29.66, ºC     , teInsta: ,29.64, ºC     , Disip: ,21.5, ºC     ,  ,16:21:43,  E: ,BALANCEconPWM=165,   TomaNro= 132,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,734 seg ,  ,  , Peltier: ,29.45, ºC     , teInsta: ,29.64, ºC     , Disip: ,21.5, ºC     ,  ,16:21:48,  E: ,BALANCEconPWM=165,   TomaNro= 133,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,740 seg ,  ,  , Peltier: ,29.21, ºC     , teInsta: ,29.65, ºC     , Disip: ,21.5, ºC     ,  ,16:21:54,  E: ,BALANCEconPWM=165,   TomaNro= 134,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,745 seg ,  ,  , Peltier: ,28.98, ºC     , teInsta: ,29.65, ºC     , Disip: ,21.5, ºC     ,  ,16:21:59,  E: ,HEATINGconPWM=165,   TomaNro= 135,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,750 seg ,  ,  , Peltier: ,29.03, ºC     , teInsta: ,29.65, ºC     , Disip: ,21.5, ºC     ,  ,16:22:4,  E: ,HEATINGconPWM=165,   TomaNro= 136,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,755 seg ,  ,  , Peltier: ,29.28, ºC     , teInsta: ,29.65, ºC     , Disip: ,21.5, ºC     ,  ,16:22:10,  E: ,HEATINGconPWM=165,   TomaNro= 137,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,761 seg ,  ,  , Peltier: ,29.6, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:15,  E: ,HEATINGconPWM=165,   TomaNro= 138,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,766 seg ,  ,  , Peltier: ,29.9, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:20,  E: ,BALANCEconPWM=165,   TomaNro= 139,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,771 seg ,  ,  , Peltier: ,29.94, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:26,  E: ,BALANCEconPWM=165,   TomaNro= 140,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,777 seg ,  ,  , Peltier: ,29.8, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:31,  E: ,BALANCEconPWM=165,   TomaNro= 141,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,782 seg ,  ,  , Peltier: ,29.57, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:36,  E: ,BALANCEconPWM=165,   TomaNro= 142,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,788 seg ,  ,  , Peltier: ,29.32, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:42,  E: ,BALANCEconPWM=165,   TomaNro= 143,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,793 seg ,  ,  , Peltier: ,29.1, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:47,  E: ,HEATINGconPWM=165,   TomaNro= 144,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,798 seg ,  ,  , Peltier: ,29.13, ºC     , teInsta: ,29.66, ºC     , Disip: ,21.5, ºC     ,  ,16:22:52,  E: ,HEATINGconPWM=165,   TomaNro= 145,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,803 seg ,  ,  , Peltier: ,29.37, ºC     , teInsta: ,29.67, ºC     , Disip: ,21.5, ºC     ,  ,16:22:57,  E: ,HEATINGconPWM=165,   TomaNro= 146,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,809 seg ,  ,  , Peltier: ,29.67, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:3,  E: ,BALANCEconPWM=165,   TomaNro= 147,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,814 seg ,  ,  , Peltier: ,29.71, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:8,  E: ,BALANCEconPWM=165,   TomaNro= 148,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,819 seg ,  ,  , Peltier: ,29.56, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:13,  E: ,BALANCEconPWM=165,   TomaNro= 149,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,825 seg ,  ,  , Peltier: ,29.33, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:19,  E: ,BALANCEconPWM=165,   TomaNro= 150,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,830 seg ,  ,  , Peltier: ,29.12, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:24,  E: ,HEATINGconPWM=165,   TomaNro= 151,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,835 seg ,  ,  , Peltier: ,29.18, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:29,  E: ,HEATINGconPWM=165,   TomaNro= 152,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,841 seg ,  ,  , Peltier: ,29.41, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:35,  E: ,HEATINGconPWM=165,   TomaNro= 153,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,846 seg ,  ,  , Peltier: ,29.69, ºC     , teInsta: ,29.68, ºC     , Disip: ,21.5, ºC     ,  ,16:23:40,  E: ,BALANCEconPWM=165,   TomaNro= 154,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,851 seg ,  ,  , Peltier: ,29.74, ºC     , teInsta: ,29.69, ºC     , Disip: ,21.5, ºC     ,  ,16:23:45,  E: ,BALANCEconPWM=165,   TomaNro= 155,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,857 seg ,  ,  , Peltier: ,29.6, ºC     , teInsta: ,29.69, ºC     , Disip: ,21.5, ºC     ,  ,16:23:51,  E: ,BALANCEconPWM=165,   TomaNro= 156,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,862 seg ,  ,  , Peltier: ,29.36, ºC     , teInsta: ,29.7, ºC     , Disip: ,21.5, ºC     ,  ,16:23:56,  E: ,BALANCEconPWM=165,   TomaNro= 157,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,867 seg ,  ,  , Peltier: ,29.15, ºC     , teInsta: ,29.7, ºC     , Disip: ,21.5, ºC     ,  ,16:24:1,  E: ,HEATINGconPWM=165,   TomaNro= 158,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,873 seg ,  ,  , Peltier: ,29.19, ºC     , teInsta: ,29.7, ºC     , Disip: ,21.5, ºC     ,  ,16:24:7,  E: ,HEATINGconPWM=165,   TomaNro= 159,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,878 seg ,  ,  , Peltier: ,29.44, ºC     , teInsta: ,29.7, ºC     , Disip: ,21.5, ºC     ,  ,16:24:12,  E: ,HEATINGconPWM=165,   TomaNro= 160,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,883 seg ,  ,  , Peltier: ,29.73, ºC     , teInsta: ,29.7, ºC     , Disip: ,21.5, ºC     ,  ,16:24:17,  E: ,BALANCEconPWM=165,   TomaNro= 161,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,889 seg ,  ,  , Peltier: ,29.77, ºC     , teInsta: ,29.7, ºC     , Disip: ,21.5, ºC     ,  ,16:24:23,  E: ,BALANCEconPWM=165,   TomaNro= 162,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,894 seg ,  ,  , Peltier: ,29.61, ºC     , teInsta: ,29.71, ºC     , Disip: ,21.5, ºC     ,  ,16:24:28,  E: ,BALANCEconPWM=165,   TomaNro= 163,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,899 seg ,  ,  , Peltier: ,29.38, ºC     , teInsta: ,29.71, ºC     , Disip: ,21.5, ºC     ,  ,16:24:33,  E: ,BALANCEconPWM=165,   TomaNro= 164,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,905 seg ,  ,  , Peltier: ,29.14, ºC     , teInsta: ,29.71, ºC     , Disip: ,21.5, ºC     ,  ,16:24:39,  E: ,BALANCEconPWM=165,   TomaNro= 165,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,910 seg ,  ,  , Peltier: ,28.93, ºC     , teInsta: ,29.71, ºC     , Disip: ,21.5, ºC     ,  ,16:24:44,  E: ,HEATINGconPWM=165,   TomaNro= 166,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,915 seg ,  ,  , Peltier: ,28.97, ºC     , teInsta: ,29.71, ºC     , Disip: ,21.5, ºC     ,  ,16:24:49,  E: ,HEATINGconPWM=165,   TomaNro= 167,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,920 seg ,  ,  , Peltier: ,29.22, ºC     , teInsta: ,29.72, ºC     , Disip: ,21.5, ºC     ,  ,16:24:55,  E: ,HEATINGconPWM=165,   TomaNro= 168,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,926 seg ,  ,  , Peltier: ,29.54, ºC     , teInsta: ,29.72, ºC     , Disip: ,21.5, ºC     ,  ,16:25:0,  E: ,HEATINGconPWM=165,   TomaNro= 169,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,931 seg ,  ,  , Peltier: ,29.85, ºC     , teInsta: ,29.72, ºC     , Disip: ,21.5, ºC     ,  ,16:25:5,  E: ,BALANCEconPWM=165,   TomaNro= 170,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,936 seg ,  ,  , Peltier: ,29.91, ºC     , teInsta: ,29.72, ºC     , Disip: ,21.5, ºC     ,  ,16:25:11,  E: ,BALANCEconPWM=165,   TomaNro= 171,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,942 seg ,  ,  , Peltier: ,29.75, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:16,  E: ,BALANCEconPWM=165,   TomaNro= 172,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,947 seg ,  ,  , Peltier: ,29.53, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:21,  E: ,BALANCEconPWM=165,   TomaNro= 173,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,953 seg ,  ,  , Peltier: ,29.28, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:27,  E: ,BALANCEconPWM=165,   TomaNro= 174,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,958 seg ,  ,  , Peltier: ,29.05, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:32,  E: ,HEATINGconPWM=165,   TomaNro= 175,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,963 seg ,  ,  , Peltier: ,29.09, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:37,  E: ,HEATINGconPWM=165,   TomaNro= 176,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,968 seg ,  ,  , Peltier: ,29.33, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:42,  E: ,HEATINGconPWM=165,   TomaNro= 177,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,974 seg ,  ,  , Peltier: ,29.66, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:48,  E: ,HEATINGconPWM=165,   TomaNro= 178,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,979 seg ,  ,  , Peltier: ,29.96, ºC     , teInsta: ,29.73, ºC     , Disip: ,21.5, ºC     ,  ,16:25:53,  E: ,BALANCEconPWM=165,   TomaNro= 179,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,984 seg ,  ,  , Peltier: ,30.01, ºC     , teInsta: ,29.74, ºC     , Disip: ,21.5, ºC     ,  ,16:25:58,  E: ,BALANCEconPWM=165,   TomaNro= 180,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,990 seg ,  ,  , Peltier: ,29.85, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:4,  E: ,BALANCEconPWM=165,   TomaNro= 181,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,995 seg ,  ,  , Peltier: ,29.62, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:9,  E: ,BALANCEconPWM=165,   TomaNro= 182,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1000 seg ,  ,  , Peltier: ,29.37, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:15,  E: ,BALANCEconPWM=165,   TomaNro= 183,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1006 seg ,  ,  , Peltier: ,29.16, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:20,  E: ,HEATINGconPWM=165,   TomaNro= 184,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1011 seg ,  ,  , Peltier: ,29.19, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:25,  E: ,HEATINGconPWM=165,   TomaNro= 185,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1016 seg ,  ,  , Peltier: ,29.42, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:30,  E: ,HEATINGconPWM=165,   TomaNro= 186,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1022 seg ,  ,  , Peltier: ,29.71, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:36,  E: ,BALANCEconPWM=165,   TomaNro= 187,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1027 seg ,  ,  , Peltier: ,29.75, ºC     , teInsta: ,29.75, ºC     , Disip: ,21.5, ºC     ,  ,16:26:41,  E: ,BALANCEconPWM=165,   TomaNro= 188,   Modo ,3,     ,  , T1 Goal: ,14.0,T2 Meta ,32.0,,
