  ,  , Corrida: ,8 seg ,  ,  , Peltier: ,21.8, ºC     , teInsta: ,0.0, ºC     , Disip: ,0.0, ºC     ,  ,0:9:42,  E: ,HEATINGconPWM=255,   TomaNro= 1,   Modo ,0,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1403 seg ,  ,  , Peltier: ,30.08, ºC     , teInsta: ,29.9, ºC     , Disip: ,0.0, ºC     ,  ,0:32:57,  E: ,BALANCEconPWM=165,   TomaNro= 260,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1408 seg ,  ,  , Peltier: ,29.98, ºC     , teInsta: ,29.9, ºC     , Disip: ,0.0, ºC     ,  ,0:33:2,  E: ,BALANCEconPWM=165,   TomaNro= 261,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1414 seg ,  ,  , Peltier: ,29.81, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:8,  E: ,BALANCEconPWM=165,   TomaNro= 262,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1419 seg ,  ,  , Peltier: ,29.61, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:13,  E: ,BALANCEconPWM=165,   TomaNro= 263,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1424 seg ,  ,  , Peltier: ,29.4, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:18,  E: ,BALANCEconPWM=165,   TomaNro= 264,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1430 seg ,  ,  , Peltier: ,29.22, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:24,  E: ,HEATINGconPWM=165,   TomaNro= 265,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1435 seg ,  ,  , Peltier: ,29.31, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:29,  E: ,HEATINGconPWM=165,   TomaNro= 266,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1440 seg ,  ,  , Peltier: ,29.61, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:34,  E: ,HEATINGconPWM=165,   TomaNro= 267,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1446 seg ,  ,  , Peltier: ,29.93, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:40,  E: ,BALANCEconPWM=165,   TomaNro= 268,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1451 seg ,  ,  , Peltier: ,30.02, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:45,  E: ,BALANCEconPWM=165,   TomaNro= 269,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1456 seg ,  ,  , Peltier: ,29.91, ºC     , teInsta: ,29.91, ºC     , Disip: ,0.0, ºC     ,  ,0:33:50,  E: ,BALANCEconPWM=165,   TomaNro= 270,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1462 seg ,  ,  , Peltier: ,29.74, ºC     , teInsta: ,29.92, ºC     , Disip: ,0.0, ºC     ,  ,0:33:56,  E: ,BALANCEconPWM=165,   TomaNro= 271,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1467 seg ,  ,  , Peltier: ,29.54, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:1,  E: ,BALANCEconPWM=165,   TomaNro= 272,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1472 seg ,  ,  , Peltier: ,29.37, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:6,  E: ,HEATINGconPWM=165,   TomaNro= 273,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1478 seg ,  ,  , Peltier: ,29.44, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:12,  E: ,HEATINGconPWM=165,   TomaNro= 274,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1483 seg ,  ,  , Peltier: ,29.71, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:17,  E: ,HEATINGconPWM=165,   TomaNro= 275,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1488 seg ,  ,  , Peltier: ,30.06, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:22,  E: ,BALANCEconPWM=165,   TomaNro= 276,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1494 seg ,  ,  , Peltier: ,30.12, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:28,  E: ,BALANCEconPWM=165,   TomaNro= 277,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1499 seg ,  ,  , Peltier: ,30.02, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:33,  E: ,BALANCEconPWM=165,   TomaNro= 278,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1504 seg ,  ,  , Peltier: ,29.85, ºC     , teInsta: ,29.93, ºC     , Disip: ,0.0, ºC     ,  ,0:34:38,  E: ,BALANCEconPWM=165,   TomaNro= 279,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1510 seg ,  ,  , Peltier: ,29.64, ºC     , teInsta: ,29.94, ºC     , Disip: ,0.0, ºC     ,  ,0:34:44,  E: ,BALANCEconPWM=165,   TomaNro= 280,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1515 seg ,  ,  , Peltier: ,29.43, ºC     , teInsta: ,29.94, ºC     , Disip: ,0.0, ºC     ,  ,0:34:49,  E: ,BALANCEconPWM=165,   TomaNro= 281,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1520 seg ,  ,  , Peltier: ,29.26, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:34:54,  E: ,HEATINGconPWM=165,   TomaNro= 282,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1525 seg ,  ,  , Peltier: ,29.33, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:35:0,  E: ,HEATINGconPWM=165,   TomaNro= 283,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1531 seg ,  ,  , Peltier: ,29.62, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:35:5,  E: ,HEATINGconPWM=165,   TomaNro= 284,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1536 seg ,  ,  , Peltier: ,29.95, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:35:10,  E: ,BALANCEconPWM=165,   TomaNro= 285,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1541 seg ,  ,  , Peltier: ,30.04, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:35:16,  E: ,BALANCEconPWM=165,   TomaNro= 286,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1547 seg ,  ,  , Peltier: ,29.92, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:35:21,  E: ,BALANCEconPWM=165,   TomaNro= 287,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1552 seg ,  ,  , Peltier: ,29.74, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:35:26,  E: ,BALANCEconPWM=165,   TomaNro= 288,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1558 seg ,  ,  , Peltier: ,29.54, ºC     , teInsta: ,29.95, ºC     , Disip: ,0.0, ºC     ,  ,0:35:32,  E: ,BALANCEconPWM=165,   TomaNro= 289,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1563 seg ,  ,  , Peltier: ,29.37, ºC     , teInsta: ,29.96, ºC     , Disip: ,0.0, ºC     ,  ,0:35:37,  E: ,HEATINGconPWM=165,   TomaNro= 290,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1568 seg ,  ,  , Peltier: ,29.42, ºC     , teInsta: ,29.96, ºC     , Disip: ,0.0, ºC     ,  ,0:35:42,  E: ,HEATINGconPWM=165,   TomaNro= 291,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1573 seg ,  ,  , Peltier: ,29.71, ºC     , teInsta: ,29.96, ºC     , Disip: ,0.0, ºC     ,  ,0:35:47,  E: ,HEATINGconPWM=165,   TomaNro= 292,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1579 seg ,  ,  , Peltier: ,30.04, ºC     , teInsta: ,29.97, ºC     , Disip: ,0.0, ºC     ,  ,0:35:53,  E: ,BALANCEconPWM=165,   TomaNro= 293,   Modo ,3,   EVENTO= 2,
  ,  , Corrida: ,1584 seg ,  ,  , Peltier: ,30.12, ºC     , teInsta: ,29.97, ºC     , Disip: ,0.0, ºC     ,  ,0:35:58,  E: ,BALANCEconPWM=165,   TomaNro= 294,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1589 seg ,  ,  , Peltier: ,30.01, ºC     , teInsta: ,29.97, ºC     , Disip: ,0.0, ºC     ,  ,0:36:4,  E: ,BALANCEconPWM=165,   TomaNro= 295,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1595 seg ,  ,  , Peltier: ,29.83, ºC     , teInsta: ,29.97, ºC     , Disip: ,0.0, ºC     ,  ,0:36:9,  E: ,BALANCEconPWM=165,   TomaNro= 296,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1600 seg ,  ,  , Peltier: ,29.62, ºC     , teInsta: ,29.97, ºC     , Disip: ,0.0, ºC     ,  ,0:36:14,  E: ,BALANCEconPWM=165,   TomaNro= 297,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1605 seg ,  ,  , Peltier: ,29.46, ºC     , teInsta: ,29.97, ºC     , Disip: ,0.0, ºC     ,  ,0:36:20,  E: ,HEATINGconPWM=165,   TomaNro= 298,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1611 seg ,  ,  , Peltier: ,29.52, ºC     , teInsta: ,29.98, ºC     , Disip: ,0.0, ºC     ,  ,0:36:25,  E: ,HEATINGconPWM=165,   TomaNro= 299,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1616 seg ,  ,  , Peltier: ,29.79, ºC     , teInsta: ,29.98, ºC     , Disip: ,0.0, ºC     ,  ,0:36:30,  E: ,HEATINGconPWM=165,   TomaNro= 300,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1621 seg ,  ,  , Peltier: ,30.12, ºC     , teInsta: ,29.98, ºC     , Disip: ,0.0, ºC     ,  ,0:36:35,  E: ,BALANCEconPWM=165,   TomaNro= 301,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1627 seg ,  ,  , Peltier: ,30.2, ºC     , teInsta: ,29.98, ºC     , Disip: ,0.0, ºC     ,  ,0:36:41,  E: ,BALANCEconPWM=165,   TomaNro= 302,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1632 seg ,  ,  , Peltier: ,30.08, ºC     , teInsta: ,29.98, ºC     , Disip: ,0.0, ºC     ,  ,0:36:46,  E: ,BALANCEconPWM=165,   TomaNro= 303,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1637 seg ,  ,  , Peltier: ,29.89, ºC     , teInsta: ,29.98, ºC     , Disip: ,0.0, ºC     ,  ,0:36:51,  E: ,BALANCEconPWM=165,   TomaNro= 304,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1643 seg ,  ,  , Peltier: ,29.68, ºC     , teInsta: ,29.99, ºC     , Disip: ,0.0, ºC     ,  ,0:36:57,  E: ,BALANCEconPWM=165,   TomaNro= 305,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1648 seg ,  ,  , Peltier: ,29.47, ºC     , teInsta: ,29.99, ºC     , Disip: ,0.0, ºC     ,  ,0:37:2,  E: ,BALANCEconPWM=165,   TomaNro= 306,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1653 seg ,  ,  , Peltier: ,29.29, ºC     , teInsta: ,29.99, ºC     , Disip: ,0.0, ºC     ,  ,0:37:7,  E: ,HEATINGconPWM=165,   TomaNro= 307,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1659 seg ,  ,  , Peltier: ,29.37, ºC     , teInsta: ,29.99, ºC     , Disip: ,0.0, ºC     ,  ,0:37:13,  E: ,HEATINGconPWM=165,   TomaNro= 308,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1664 seg ,  ,  , Peltier: ,29.65, ºC     , teInsta: ,30.0, ºC     , Disip: ,0.0, ºC     ,  ,0:37:18,  E: ,HEATINGconPWM=165,   TomaNro= 309,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1669 seg ,  ,  , Peltier: ,30.01, ºC     , teInsta: ,30.0, ºC     , Disip: ,0.0, ºC     ,  ,0:37:23,  E: ,HEATINGconPWM=165,   TomaNro= 310,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1675 seg ,  ,  , Peltier: ,30.34, ºC     , teInsta: ,30.0, ºC     , Disip: ,0.0, ºC     ,  ,0:37:29,  E: ,BALANCEconPWM=165,   TomaNro= 311,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1680 seg ,  ,  , Peltier: ,30.4, ºC     , teInsta: ,30.0, ºC     , Disip: ,0.0, ºC     ,  ,0:37:34,  E: ,COOLINGconPWM=165,   TomaNro= 312,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1685 seg ,  ,  , Peltier: ,29.96, ºC     , teInsta: ,30.0, ºC     , Disip: ,0.0, ºC     ,  ,0:37:39,  E: ,COOLINGconPWM=165,   TomaNro= 313,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1691 seg ,  ,  , Peltier: ,29.29, ºC     , teInsta: ,30.0, ºC     , Disip: ,0.0, ºC     ,  ,0:37:45,  E: ,BALANCEconPWM=165,   TomaNro= 314,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1696 seg ,  ,  , Peltier: ,28.87, ºC     , teInsta: ,30.0, ºC     , Disip: ,0.0, ºC     ,  ,0:37:50,  E: ,HEATINGconPWM=165,   TomaNro= 315,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1701 seg ,  ,  , Peltier: ,28.87, ºC     , teInsta: ,30.01, ºC     , Disip: ,0.0, ºC     ,  ,0:37:55,  E: ,HEATINGconPWM=183,   TomaNro= 316,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1706 seg ,  ,  , Peltier: ,29.21, ºC     , teInsta: ,30.01, ºC     , Disip: ,0.0, ºC     ,  ,0:38:0,  E: ,HEATINGconPWM=183,   TomaNro= 317,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1712 seg ,  ,  , Peltier: ,29.62, ºC     , teInsta: ,30.01, ºC     , Disip: ,0.0, ºC     ,  ,0:38:6,  E: ,HEATINGconPWM=165,   TomaNro= 318,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1717 seg ,  ,  , Peltier: ,30.06, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:11,  E: ,HEATINGconPWM=165,   TomaNro= 319,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1722 seg ,  ,  , Peltier: ,30.46, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:16,  E: ,BALANCEconPWM=165,   TomaNro= 320,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1728 seg ,  ,  , Peltier: ,30.54, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:22,  E: ,COOLINGconPWM=165,   TomaNro= 321,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1733 seg ,  ,  , Peltier: ,30.14, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:27,  E: ,COOLINGconPWM=165,   TomaNro= 322,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1738 seg ,  ,  , Peltier: ,29.47, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:32,  E: ,BALANCEconPWM=165,   TomaNro= 323,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1743 seg ,  ,  , Peltier: ,29.06, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:37,  E: ,HEATINGconPWM=165,   TomaNro= 324,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1749 seg ,  ,  , Peltier: ,29.09, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:43,  E: ,HEATINGconPWM=165,   TomaNro= 325,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1754 seg ,  ,  , Peltier: ,29.4, ºC     , teInsta: ,30.02, ºC     , Disip: ,0.0, ºC     ,  ,0:38:48,  E: ,HEATINGconPWM=165,   TomaNro= 326,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1759 seg ,  ,  , Peltier: ,29.81, ºC     , teInsta: ,30.03, ºC     , Disip: ,0.0, ºC     ,  ,0:38:53,  E: ,HEATINGconPWM=165,   TomaNro= 327,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1765 seg ,  ,  , Peltier: ,30.19, ºC     , teInsta: ,30.03, ºC     , Disip: ,0.0, ºC     ,  ,0:38:59,  E: ,BALANCEconPWM=165,   TomaNro= 328,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1770 seg ,  ,  , Peltier: ,30.31, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:4,  E: ,BALANCEconPWM=165,   TomaNro= 329,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1775 seg ,  ,  , Peltier: ,30.25, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:9,  E: ,BALANCEconPWM=165,   TomaNro= 330,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1781 seg ,  ,  , Peltier: ,30.1, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:15,  E: ,BALANCEconPWM=165,   TomaNro= 331,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1786 seg ,  ,  , Peltier: ,29.94, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:20,  E: ,BALANCEconPWM=165,   TomaNro= 332,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1791 seg ,  ,  , Peltier: ,29.74, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:25,  E: ,BALANCEconPWM=165,   TomaNro= 333,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1797 seg ,  ,  , Peltier: ,29.55, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:31,  E: ,BALANCEconPWM=165,   TomaNro= 334,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1802 seg ,  ,  , Peltier: ,29.4, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:36,  E: ,HEATINGconPWM=165,   TomaNro= 335,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1807 seg ,  ,  , Peltier: ,29.51, ºC     , teInsta: ,30.04, ºC     , Disip: ,0.0, ºC     ,  ,0:39:41,  E: ,HEATINGconPWM=165,   TomaNro= 336,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1813 seg ,  ,  , Peltier: ,29.8, ºC     , teInsta: ,30.05, ºC     , Disip: ,0.0, ºC     ,  ,0:39:47,  E: ,HEATINGconPWM=165,   TomaNro= 337,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1818 seg ,  ,  , Peltier: ,30.15, ºC     , teInsta: ,30.05, ºC     , Disip: ,0.0, ºC     ,  ,0:39:52,  E: ,BALANCEconPWM=165,   TomaNro= 338,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1823 seg ,  ,  , Peltier: ,30.26, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:39:57,  E: ,BALANCEconPWM=165,   TomaNro= 339,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1829 seg ,  ,  , Peltier: ,30.16, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:40:3,  E: ,BALANCEconPWM=165,   TomaNro= 340,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1834 seg ,  ,  , Peltier: ,30.0, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:40:8,  E: ,BALANCEconPWM=165,   TomaNro= 341,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1839 seg ,  ,  , Peltier: ,29.82, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:40:13,  E: ,BALANCEconPWM=165,   TomaNro= 342,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1845 seg ,  ,  , Peltier: ,29.61, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:40:19,  E: ,BALANCEconPWM=165,   TomaNro= 343,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1850 seg ,  ,  , Peltier: ,29.46, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:40:24,  E: ,HEATINGconPWM=165,   TomaNro= 344,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1855 seg ,  ,  , Peltier: ,29.53, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:40:29,  E: ,HEATINGconPWM=165,   TomaNro= 345,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1861 seg ,  ,  , Peltier: ,29.83, ºC     , teInsta: ,30.06, ºC     , Disip: ,0.0, ºC     ,  ,0:40:35,  E: ,HEATINGconPWM=165,   TomaNro= 346,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1866 seg ,  ,  , Peltier: ,30.15, ºC     , teInsta: ,30.07, ºC     , Disip: ,0.0, ºC     ,  ,0:40:40,  E: ,BALANCEconPWM=165,   TomaNro= 347,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1871 seg ,  ,  , Peltier: ,30.25, ºC     , teInsta: ,30.07, ºC     , Disip: ,0.0, ºC     ,  ,0:40:45,  E: ,BALANCEconPWM=165,   TomaNro= 348,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1877 seg ,  ,  , Peltier: ,30.16, ºC     , teInsta: ,30.07, ºC     , Disip: ,0.0, ºC     ,  ,0:40:51,  E: ,BALANCEconPWM=165,   TomaNro= 349,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1882 seg ,  ,  , Peltier: ,29.98, ºC     , teInsta: ,30.08, ºC     , Disip: ,0.0, ºC     ,  ,0:40:56,  E: ,BALANCEconPWM=165,   TomaNro= 350,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1887 seg ,  ,  , Peltier: ,29.78, ºC     , teInsta: ,30.08, ºC     , Disip: ,0.0, ºC     ,  ,0:41:1,  E: ,BALANCEconPWM=165,   TomaNro= 351,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
  ,  , Corrida: ,1893 seg ,  ,  , Peltier: ,29.58, ºC     , teInsta: ,30.08, ºC     , Disip: ,0.0, ºC     ,  ,0:41:7,  E: ,BALANCEconPWM=165,   TomaNro= 352,   Modo ,3,     ,  , T1 Goal: ,16.0,T2 Meta ,32.0,,
